"ID";"site";"chamber.nr";"linear.f0";"linear.f0.se";"linear.f0.p";"linear.C0";"linear.AIC";"linear.AICc";"linear.RSE";"linear.r";"linear.diagnostics";"robust.linear.f0";"robust.linear.f0.se";"robust.linear.f0.p";"robust.linear.C0";"robust.linear.weights";"robust.linear.diagnostics";"HMR.f0";"HMR.f0.se";"HMR.f0.p";"HMR.kappa";"HMR.phi";"HMR.AIC";"HMR.AICc";"HMR.RSE";"HMR.diagnostics";"day";"month";"year";"f.detect.n2o";"f.detect.co2";"f.detect.ch4";"t.meas";"kappa.max";"dynamic.kappa.f0";"flux.se";"flux.p";"method";"date";"time";"treatment_fact2";"height [cm]";"diameter [cm]";"treatment_fact1";"sub_factor";"treatment_fact3";"block"
"12_04_18_CS10_1";"CS10";1;0.000632569038049125;0.000353190497818329;0.215171655082271;0.58906154643192;-33.0142633750448;Inf;0.00260806199319001;0.784828344917734;"";0.000632569038049125;0.000353190497818329;0.215171655082271;0.58906154643192;"1,1,1,1";"";NA;NA;NA;NA;NA;NA;NA;NA;"singulärer Gradient";"12";"04";"18";0.003;0.003;0.0025;0.500000000000003;0.421712692032748;0.000632569038049125;0.000353190497818329;0.215171655082271;"robust linear";2018-04-12;"9:22";"a1";5;25;"no cover";"50";"interrow";"1"
"12_04_18_CS10_10";"CS10";10;7.09883704907708e-05;0.000719117282944685;0.930366693329332;0.578392108734592;-25.7117462968483;Inf;0.00649752963788038;0.0696333066706802;"";0.000361024635021578;0.000144149271375157;0.112209743611402;0.574274927278321;"1,0.086,1,1";"";NA;NA;NA;NA;NA;NA;NA;NA;"Fehlender Wert oder etwas Unendliches durch das Modell erzeugt";"12";"04";"18";0.003;0.003;0.0025;0.6;0.0394379836059838;0.000361024635021578;0.000144149271375157;0.112209743611402;"robust linear";2018-04-12;"9:24";"b2";5;25;"field pea";"100";"interrow";"2"
"12_04_18_CS10_11";"CS10";11;0.000959384211163724;0.00028559375397593;0.0783437753364603;0.572961392852864;-32.8462469056826;Inf;0.00266341590257288;0.921656224663541;"";0.00105364486690359;9.24315771169993e-05;0.00639551026552338;0.573298869274648;"1,1,0.14,1";"";NA;NA;NA;NA;NA;NA;NA;NA;"singulärer Gradient";"12";"04";"18";0.003;0.003;0.0025;0.616666666666669;0.518586060088497;0.00105364486690359;9.24315771169993e-05;0.00639551026552338;"robust linear";2018-04-12;"9:26";"c2";5;25;"oat";"100";"interrow";"2"
"12_04_18_CS10_12";"CS10";12;0.000989191245095953;0.000300147658948384;0.0810346117837582;0.575074637281995;-32.6356060886354;Inf;0.0027344753107849;0.918965388216242;"";0.000989191245095953;0.000300147658948384;0.0810346117837582;0.575074637281995;"1,1,1,1";"";NA;NA;NA;NA;NA;NA;NA;NA;"Fehlender Wert oder etwas Unendliches durch das Modell erzeugt";"12";"04";"18";0.003;0.003;0.0025;0.6;0.549550691719974;0.000989191245095953;0.000300147658948384;0.0810346117837582;"robust linear";2018-04-12;"9:28";"c2";5;25;"oat";"50";"interrow";"2"
"12_04_18_CS10_13";"CS10";13;0.000603393837252978;0.000272802746464442;0.157493665803949;0.576784346044284;-33.8784799001566;Inf;0.00234100505663355;0.842506334196056;"";0.000603393837252978;0.000272802746464442;0.157493665803949;0.576784346044284;"1,1,1,1";"";NA;NA;NA;NA;NA;NA;NA;NA;"Schrittweitenfaktor 5.82077e-11 unter 'minFactor' 1e-10 reduziert";"12";"04";"18";0.003;0.003;0.0025;0.583333333333336;0.344796478430272;0.000603393837252978;0.000272802746464442;0.157493665803949;"robust linear";2018-04-12;"9:29";"a3";5;25;"no cover";"50";"interrow";"3"
"12_04_18_CS10_14";"CS10";14;0.000935006721434093;0.000325445990798009;0.102806180976647;0.573307981928395;-32.53845249288;Inf;0.00276788578551994;0.897193819023353;"";0.000935006721434093;0.000325445990798009;0.102806180976647;0.573307981928395;"1,1,1,1";"";NA;NA;NA;NA;NA;NA;NA;NA;"singulärer Gradient";"12";"04";"18";0.003;0.003;0.0025;0.566666666666667;0.550003953784761;0.000935006721434093;0.000325445990798009;0.102806180976647;"robust linear";2018-04-12;"9:30";"a3";5;25;"no cover";"100";"interrow";"3"
"12_04_18_CS10_15";"CS10";15;0.000618185990393679;0.000895225639764469;0.561229307785617;0.578182665494653;-24.6466515903796;Inf;0.00742281887451155;0.438770692214386;"";0.000839499709131497;0.000453005026772784;0.181211268257182;0.57473649473145;"1,0.23,1,1";"";NA;NA;NA;NA;NA;NA;NA;NA;"Fehlender Wert oder etwas Unendliches durch das Modell erzeugt";"12";"04";"18";0.003;0.003;0.0025;0.550000000000003;0.374658175996167;0.000839499709131497;0.000453005026772784;0.181211268257182;"robust linear";2018-04-12;"10:28";"b3";5;25;"field pea";"100";"interrow";"3"
"12_04_18_CS10_16";"CS10";16;0.000102324452614173;0.000361324953139281;0.803650794128023;0.5744119825615;-31.9050363689813;Inf;0.00299594824238936;0.196349205871952;"";0.000102324452614173;0.000361324953139281;0.803650794128023;0.5744119825615;"1,1,1,1";"";NA;NA;NA;NA;NA;NA;NA;NA;"Element (3, 3) ist Null, deshalb kann Inverse nicht berechnet werden";"12";"04";"18";0.003;0.003;0.0025;0.550000000000003;0.0620148197661653;0.000102324452614173;0.000361324953139281;0.803650794128023;"robust linear";2018-04-12;"10:30";"b3";5;25;"field pea";"50";"interrow";"3"
"12_04_18_CS10_17";"CS10";17;0.00077330956038388;0.000219670681295211;0.0720777308796813;0.569041434399137;-35.886221800771;Inf;0.00182141306824488;0.927922269120318;"";0.00077330956038388;0.000219670681295211;0.0720777308796813;0.569041434399137;"1,1,1,1";"";0.00223451214173011;0.000926433483834588;0.250211112007177;4.75410939347498;0.577269090245686;-41.7433276034649;-81.7433276034649;0.000964686574083691;"";"12";"04";"18";0.003;0.003;0.0025;0.549999999999997;0.468672460838717;0.00077330956038388;0.000219670681295211;0.0720777308796813;"robust linear";2018-04-12;"10:32";"c3";5;25;"oat";"50";"interrow";"3"
"12_04_18_CS10_18";"CS10";18;0.000567776898380338;0.000317741310564777;0.215862794830139;0.572108673515973;-32.9463077045948;Inf;0.00263031042878577;0.784137205169861;"";0.000650462453422521;0.000177031665963054;0.0579895242721988;0.570907935455795;"1,0.26,1,1";"";NA;NA;NA;NA;NA;NA;NA;NA;"Fehlender Wert oder etwas Unendliches durch das Modell erzeugt";"12";"04";"18";0.003;0.003;0.0025;0.549999999999997;0.344107211139601;0.000650462453422521;0.000177031665963054;0.0579895242721988;"robust linear";2018-04-12;"10:33";"c3";5;25;"oat";"100";"interrow";"3"
